id;airline;plane_model;total_seats;origin;destination;schedule_departure_date;schedule_arrival_date;real_departure_date;real_arrival_date;pilot;copilot;notes
0000064155;Transavia;Airbus A320;180;AMS;NCE;2023/05/15 07:02:48;2023/05/15 04:42:48;2023/05/15 05:12:48;2023/05/15 09:57:48;Laura Davis;Robert Davis;
0000064162;EasyJet;Airbus A320;180;LHR;CDG;;2022/10/09 11:50:53;2022/10/09 10:55:53;2022/10/09 13:25:53;Robert Miller;Laura Smith;Our company values safety above all else.
;Aer Lingus;Airbus A320;180;DUB;LIS;2021/04/19 10:12:25;2021/04/19 13:12:25;2021/04/19 10:42:25;2021/04/19 16:47:25;William Williams;Olivia Johnson;We have a slight delay due to air traffic.
0000064176;Ryanair;Boeing 737;189;DUB;BCN;11:33:37 AM/05/09/2001;2021/02/19 19:12:12;2021/02/19 16:32:12;2021/02/19 22:02:12;Sarah Brown;David Wilson;
0000064180;Transavia;;180;AMS;NCE;2021/05/09 03:02:38;2021/05/09 05:22:38;2021/05/09 03:02:38;2021/05/09 07:42:38;Laura Davis;Robert Davis;
0000064181;Jet2.com;Airbus A321;220;MAN;PRG;2023/01/14 11:43:39;2023/01/14 14:13:39;2023/01/14 11:43:39;2023/01/14 16:43:39;Robert Davis;;
0000064195;Scandinavian Airlines (SAS);Boeing 737;160;CPH;OSL;2021/07/08 03:36:56;2021/07/08 04:36:56;2021/07/08 03:36:56;2021|07|08 05:51:56;Michael Smith;David Miller;
;Ryanair;Boeing 737;189;DUB;txL;2022/11/03 08:40:36;2022/11/03 10:40:36;2022/11/03 09:10:36;2022/11/03 13:25:36;Emily Davis;Sarah Williams;
0000064217;Austrian Airlines;Airbus A321;220;VIE;Berlin;2021/11/22 14:27:37;2021/11/22 15:17:37;2021/11/22 14:42:37;2021/11/22 16:22:37;Michael Johnson;Robert Wilson;
0000064220;TAP Air Portugal;Airbus A320;200;LIS;MAD;2021/08/16 04:40:59;2021/08/16 03:30:59;2021/08/16 03:30:59;2021/08/16 05:50:59;Emily Wilson;Jane Smith;
0000064223;Alitalia;Boeing 767;280;Vienna;ATH;2021/06/07 01:41:28;2021/06/07 03:41:28;2021/06/07 01:41:28;2021/06/07 05:46:28;David Johnson;William Brown;
0000064252;Norwegian Air Shuttle;Boeing 737;150;Vienna;CPH;2023/01/17 15:10:00;2023/01/17 16:10:00;2023/01/17 15:10:00;2023/01/17 17:55:00;William Moore;Laura Taylor;
0000064256;British Airways;Boeing 737;150;Paris;AMS;2022/12/21 02:54:57;2022/12/21 04:04:57;2022/12/21 02:59:57;2022/12/21 05:19:57;Robert Taylor;Sarah Smith;
0000064281;LOT Polish Airlines;Embraer E190;100;WAW;BUD;2022/02/15 00:43:41;2022/02/15 01:58:41;2022/02/15 00:43:41;2022/02/15 03:33:41;;Robert Miller;
0000064282;Norwegian Air Shuttle;Boeing 737;150;OSL;CPH;2021/01/02 10:41:48;2021/01/02 11:41:48;2021/01/02 10:41:48;2021/01/02 12:41:48;William Moore;;
0000064283;Transavia;Airbus A320;180;AMS;NCE;2022/12/12 06:56:54;2022/12/12 09:16:54;2022/12/12 11:56:54;2022/12/12 07:16:54;Laura Davis;Robert Davis;
;Ryanair;Boeing 737;189;DUB;BCN;2022/04/14 04:47:41;2022/04/14 07:32:41;2022/04/14 05:17:41;2022/04/14 11:02:41;Sarah Brown;David Wilson;
0000064300;Scandinavian Airlines (SAS);Boeing 737;160;CPH;OSL;2022/12/11 08:51:50;2022/12/11 09:51:50;2022/12/11 11:51:50;2022/12/11 09:21:50;Michael Smith;David Miller;
0000064304;Aeroflot;Airbus A320;250;SVO;TXL;2023/08/19 12:14:20;2023/08/19 08:59:20;2023/08/19 09:04:20;2023/08/19 16:04:20;Jane Moore;Sarah Williams;
0000064314;Aeroflot;Airbus A320;EKP;SVO;TXL;2022/12/06 16:55:58;2022/12/06 20:10:58;2022/12/06 17:40:58;2022/12/07 00:10:58;Jane Moore;Sarah Williams;
0000064333;British Airways;Boeing 737;G;LHR;AMS;2021/11/12 06:34:04;2021/11/12 07:44:04;2021/11/12 06:54:04;2021/11/12 09:14:04;Robert Taylor;Sarah Smith;
0000064340;Lufthansa;Boeing 777;300;FRA;MAD;2023/07/09 13:31:07;2023/07/09 16:01:07;2023/07/09 13:31:07;2023/07/09 18:31:07;;David Brown;Our flight crew communicates well and is cohesive.
0000064350;KLM Royal Dutch Airlines;Airbus A330;250;AMS;VIE;2022/09/04 13:02:46;2022/09/04 15:27:46;2022/09/04 13:02:46;2022/09/04 17:57:46;John Moore;;
;Iberia;Airbus A321;220;MAD;LIS;2023/03/17 12:40:19;2023/03/17 13:55:19;2023/03/17 12:40:19;2023/03/17 15:55:19;Robert Miller;Sarah Davis;
0000064362;British Airways;Boeing 737;150;LHR;AMS;2023/03/03 03:29:42;2023/03/03 04:39:42;2023/03/03 03:29:42;2023|03|03 06:09:42;Robert Taylor;Sarah Smith;
0000064368;Scandinavian Airlines (SAS);Boeing 737;160;Amsterdam;OSL;2021/07/13 08:51:33;2021/07/13 09:51:33;2021/07/13 09:11:33;2021/07/13 11:31:33;Michael Smith;David Miller;
0000064380;;Airbus A320;180;DUB;LIS;2023/01/05 08:48:43;2023/01/05 11:48:43;2023/01/05 08:48:43;2023/01/05 14:48:43;William Williams;Olivia Johnson;Ground crew efficiently handled the aircraft turnaround.
0000064415;Alitalia;Boeing 767;280;Lisbon;ATH;2021/10/03 03:53:31;2021/10/03 05:53:31;2021/10/03 03:53:31;2021/10/03 07:53:31;David Johnson;William Brown;
0000064417;KLM Royal Dutch Airlines;Airbus A330;250;AMS;VIE;2021/05/05~09:33:53;2021/05/05 11:58:53;2021/05/05 09:48:53;2021/05/05 14:43:53;John Moore;David Miller;Passengers with connecting flights will be assisted.
0000064422;Scandinavian Airlines (SAS);Boeing 737;160;ARN;HEL;2021/06/08 09:24:07;2021/06/08 08:14:07;2021/06/08 08:14:07;2021/06/08 10:34:07;Jane Smith;Sarah Johnson;
0000064430;Ryanair;Boeing 737;189;DUB;TXL;2022/11/10 06:53:45;2022/11/10 08:53:45;2022/11/10 06:58:45;2022/11/10 11:13:45;;Sarah Williams;
0000064447;Ryanair;;189;DUB;TXL;2022/06/18 01:44:44;2022/06/18 03:44:44;2022/06/18 02:29:44;2022/06/18 06:29:44;Emily Davis;Sarah Williams;
0000064459;Scandinavian Airlines (SAS);Boeing 737;160;ARN;HEL;2023/01/09 12:08:28;2023/01/09 13:18:28;2023/01/09 15:43:28;2023/01/09 12:53:28;Jane Smith;Sarah Johnson;We're starting our descent into our destination.
;Aeroflot;Airbus A320;250;SVO;TXL;2022/12/12 01:20:50;2022/12/12 04:35:50;2022/12/12 01:20:50;2022/12/12 07:55:50;Jane Moore;Sarah Williams;Our company invests in the latest aviation technology.
0000064506;Jet2.com;Airbus A321;220;MAN;PRG;2023/01/21 16:57:32;2023/01/21 19:27:32;2023/01/21 17:27:32;2023/01/21 22:27:32;;Jane Taylor;The aircraft is performing well today.
0000064536;Swiss International Air Lines;Airbus A319;140;ZRH;MXP;2022/02/17 00:45:58;2022/02/17 01:30:58;2022/02/17 00:50:58;2022/02/17 03:05:58;;John Davis;
;Ryanair;Boeing 737;189;DUB;BCN;2022/09/01 08:23:59;2022/09/01 11:08:59;2022/09/01 08:23:59;2022/09/01 13:53:59;Sarah Brown;David Wilson;
0000064552;;Boeing 737;189;DUB;TXL;2023/04/02 03:22:19;2023/04/02 05:22:19;2023/04/02 03:22:19;2023/04/02 07:42:19;Emily Davis;Sarah Williams;We are experiencing some turbulence, but it's manageable.
0000064559;Jet2.com;Airbus A321;220;MAN;PRG;2021/06/09 13:53:16;2021/06/09 16:23:16;2021/06/09 19:03:16;2021/06/09 13:58:16;Robert Davis;Jane Taylor;
0000064571;Scandinavian Airlines (SAS);Boeing 737;160;ARN;HEL;2021/11/08 17:23:12;2021/11/08 18:33:12;2021/11/08 17:38:12;15/03/2006;Jane Smith;Sarah Johnson;
0000064576;Lufthansa;Boeing 777;300;FRA;Dublin;2021/11/07 01:30:56;2021/11/07 04:00:56;2021/11/07 01:50:56;2021/11/07 07:35:56;John Johnson;David Brown;
;Transavia;Airbus A320;180;AMS;NCE;2023/06/11 16:27:11;2023/06/11 18:47:11;2023/06/11 17:12:11;2023/06/11 22:22:11;Laura Davis;Robert Davis;
0000064588;Aer Lingus;Airbus A320;D;DUB;LIS;2023/07/10 14:15:43;2023/07/10 17:15:43;2023/07/10 14:15:43;2023/07/10 20:45:43;William Williams;Olivia Johnson;
0000064616;TAP Air Portugal;Airbus A320;200;LIS;MAD;2021/07/18 15:23:54;2021/07/18 14:13:54;2021/07/18 14:43:54;2021/07/18 17:03:54;Emily Wilson;Jane Smith;Our flight attendants are attentive and professional.
0000064618;Ukraine International Airlines;Embraer E195;120;KBP;WAW;2021/05/20 11:38:58;2021/05/20 13:08:58;2021/05/20 14:38:58;2021/05/20 11:38:58;Emily Williams;Michael Smith;
0000064644;;Airbus A321;220;MAN;PRG;2023/02/22 09:26:03;2023/02/22 11:56:03;2023/02/22 09:46:03;2023/02/22 14:46:03;Robert Davis;Jane Taylor;
0000064653;Swiss International Air Lines;Airbus A319;140;ZRH;MXP;2023/06/02 12:50:10;2023/06/02 13:35:10;2023/06/02 12:50:10;2023/06/02 14:50:10;Sarah Williams;;
0000064664;;Airbus A320;200;LIS;MAD;2021/07/09 01:08:37;2021/07/09 02:18:37;2021/07/09 01:28:37;2021/07/09 03:48:37;Emily Wilson;Jane Smith;
0000064670;British Airways;Boeing 737;150;LHR;AMS;2021/04/08 03:20:46;2021/04/08 04:30:46;2021/04/08 03:40:46;2021/04/08 06:30:46;Robert Taylor;;
0000064676;Aer Lingus;Airbus A320;180;DUB;LIS;2023/05/05 08:11:22;2023/05/05 11:11:22;2023/05/05 08:11:22;2023/05/05 14:56:22;William Williams;;
0000064684;EasyJet;Airbus A320;RHO;LHR;CDG;2021/04/19 09:12:42;2021/04/19 10:27:42;2021/04/19 09:42:42;2021/04/19 12:27:42;Robert Miller;Laura Smith;
0000064696;Swiss International Air Lines;Airbus A319;140;Athens;MXP;2023/04/13 13:37:33;2023/04/13 14:22:33;2023/04/13 13:37:33;2023/04/13 15:22:33;Sarah Williams;John Davis;The aircraft is performing well today.
0000064703;Vueling Airlines;Airbus A319;160;BCN;FCO;2022/07/04 03:49:01;2022/07/04 05:39:01;2022/07/04 03:49:01;2022/07/04 07:29:01;;Jane Williams;We'll be landing ahead of schedule today.
0000064706;TAP Air Portugal;Airbus A320;200;LIS;MAD;2022/08/06 13:42:55;2022/08/06 12:32:55;2022/08/06 12:47:55;2022/08/06 15:27:55;Emily Wilson;Jane Smith;
0000064714;Aeroflot;Airbus A320;250;SVO;TXL;2023/04/01 02:03:31;2023/04/01 05:18:31;2023/04/01 02:48:31;05:41:46 AM/13/03/2009;Jane Moore;Sarah Williams;Cabin pressure and temperature are within normal ranges.
0000064725;LOT Polish Airlines;Embraer E190;100;WAW;BUD;2021/11/20~07:38:40;2021/11/20 08:53:40;2021/11/20 07:38:40;2021/11/20 10:08:40;Sarah Smith;Robert Miller;We apologize for any inconvenience caused.
0000064747;EasyJet;Airbus A320;180;LHR;Cdg;2022/07/10 14:49:19;2022/07/10 16:04:19;2022/07/10 15:34:19;2022/07/10 18:19:19;;Laura Smith;
0000064760;;Boeing 737;150;LHR;AMS;2021/12/04 07:30:16;2021/12/04 08:40:16;2021/12/04 07:30:16;2021/12/04 10:10:16;Robert Taylor;Sarah Smith;
0000064778;Ryanair;Boeing 737;189;DUB;TXL;;2021/06/14 18:31:19;2021/06/14 16:31:19;2021/06/14 20:31:19;Emily Davis;Sarah Williams;We are experiencing some turbulence, but it's manageable.
0000064779;Aer Lingus;Airbus A320;180;DUB;LIS;2022/11/05 03:23:33;2022/11/05 00:23:33;2022/11/05 00:23:33;2022/11/05 06:23:33;William Williams;Olivia Johnson;
;Turkish Airlines;Airbus A320;200;IST;PRG;2023/07/11 05:59:02;2023/07/11 08:29:02;2023/07/11 06:19:02;2023/07/11 11:19:02;Jane Miller;Laura Taylor;
0000064789;Scandinavian Airlines (SAS);Boeing 737;160;ARN;Prague;2022/07/16 09:05:22;2022/07/16 10:15:22;2022/07/16 09:20:22;2022/07/16 12:10:22;Jane Smith;Sarah Johnson;
0000064793;Austrian Airlines;Airbus A321;220;VIE;MUC;2022/06/13 02:57:26;2022/06/13 03:47:26;2022/06/13 03:17:26;2022/06/13 05:02:26;Michael Johnson;;
0000064795;EasyJet;Airbus A320;180;LHR;CDG;2022/11/19 03:59:54;2022/11/19 05:14:54;2022/11/19 04:19:54;30/11/2001;Robert Miller;Laura Smith;
0000064810;Lufthansa;Boeing 777;300;Rome;MAD;2022/04/14 01:36:06;2022/04/14 04:06:06;2022/04/14 02:06:06;2022/04/14 07:06:06;John Johnson;David Brown;Passengers seem comfortable and relaxed.
0000064815;LOT Polish Airlines;;100;WAW;BUD;2021/09/01 04:41:59;2021/09/01 05:56:59;2021/09/01 05:26:59;2021/09/01 07:56:59;Sarah Smith;Robert Miller;
0000064821;TAP Air Portugal;Airbus A320;200;LIS;Paris;2023/05/17 14:52:11;2023/05/17 16:02:11;2023/05/17 15:37:11;2023/05/17 18:12:11;Emily Wilson;Jane Smith;We have a strong commitment to on-time departures.
0000064828;TAP Air Portugal;Airbus A320;200;LIS;MAD;2021/10/06 14:22:22;2021/10/06 15:32:22;2021/10/06 14:22:22;2021/10/06 17:02:22;;Jane Smith;Our airline is proud of its safety record.
0000064830;LOT Polish Airlines;Embraer E190;100;WAW;BUD;2022/12/16 08:28:45;2022/12/16 09:43:45;2022/12/16 08:33:45;2022/12/16 11:18:45;;Robert Miller;
0000064832;Aeroflot;;250;SVO;TXL;2021/03/18 13:04:32;2021/03/18 16:19:32;2021/03/18 13:04:32;2021/03/18 19:49:32;Jane Moore;Sarah Williams;The flight crew is highly experienced and trained.
0000064842;Aeroflot;Airbus A320;250;SVO;TXL;2022/07/07 11:24:52;2022/07/07 14:39:52;2022/07/07 11:24:52;2022/07/07 18:24:52;Jane Moore;;The catering service provided delicious meals.
0000064863;Vueling Airlines;Airbus A319;160;London;FCO;2021/08/17 05:25:29;2021/08/17 07:15:29;2021/08/17 06:10:29;2021/08/17 10:10:29;Laura Moore;Jane Williams;
0000064897;Alitalia;Boeing 767;280;FCO;ATH;2023/04/01 07:29:50;2023/04/01 09:29:50;2023/04/01 07:34:50;2023/04/01 11:39:50;;William Brown;Ground staff is ready to assist with the aircraft's arrival.
0000064930;Norwegian Air Shuttle;Boeing 737;150;OSL;CPH;2021/06/19 17:54:42;2021/06/19 18:54:42;2021/06/19 17:54:42;2021/06/19 19:54:42;William Moore;;
0000064938;;Airbus A319;160;BCN;FCO;2021/01/06 17:57:55;2021/01/06 19:47:55;2021/01/06 17:57:55;2021/01/06 21:37:55;Laura Moore;Jane Williams;
0000064946;Transavia;Airbus A320;180;AMS;NCE;2022/08/12 08:30:45;2022/08/12 06:10:45;2022/08/12 06:25:45;2022/08/12 11:25:45;Laura Davis;Robert Davis;
;Scandinavian Airlines (SAS);Boeing 737;160;CPH;OSL;2023/03/22 11:00:51;2023/03/22 12:00:51;2023/03/22 11:00:51;2023/03/22 13:05:51;Michael Smith;David Miller;
0000064985;Austrian Airlines;Airbus A321;220;VIE;London;2022/10/07 06:57:00;2022/10/07 07:47:00;2022/10/07 06:57:00;2022/10/07 09:07:00;Michael Johnson;Robert Wilson;The ground crew is handling baggage efficiently.
;Vueling Airlines;Airbus A319;160;BCN;FCO;2021/04/03 17:08:32;2021/04/03 18:58:32;2021/04/03 17:08:32;2021/04/03 20:48:32;Laura Moore;Jane Williams;
0000064996;;Airbus A320;200;LIS;MAD;2021/02/21 03:42:56;2021/02/21 04:52:56;2021/02/21 03:42:56;2021/02/21 06:02:56;Emily Wilson;Jane Smith;
0000065004;Transavia;Airbus A320;180;AMS;NCE;2021/04/11 02:55:38;2021/04/11 05:15:38;2021/04/11 03:25:38;2021/04/11 08:20:38;;Robert Davis;
0000065011;Scandinavian Airlines (SAS);Boeing 737;160;ARN;Athens;2021/03/08 13:33:51;2021/03/08 14:43:51;2021/03/08 13:33:51;2021/03/08 16:38:51;Jane Smith;Sarah Johnson;
0000065013;Air France;Airbus A321;220;CDG;FCO;;2021/05/21 12:45:55;2021/05/21 11:15:55;2021/05/21 15:30:55;Emily Johnson;Sarah Smith;
0000065018;Iberia;Airbus A321;220;MAD;LIS;2021/07/15 11:42:41;2021/07/15 12:57:41;2021/07/15 11:42:41;2021/07/15 14:17:41;Robert Miller;;
0000065020;Norwegian Air Shuttle;Boeing 737;150;OSL;cph;;2023/02/02 18:09:54;2023/02/02 17:09:54;2023/02/02 19:39:54;William Moore;Laura Taylor;
0000065021;EasyJet;Airbus A320;180;LHR;CDG;2021/01/15 05:40:17;2021/01/15 06:55:17;2021/01/15 08:30:17;2021/01/15 06:00:17;Robert Miller;Laura Smith;Thank you for choosing our airline for your journey.
0000065028;Swiss International Air Lines;Airbus A319;140;ZRH;MXP;2021/11/22 14:37:17;2021/11/22 15:22:17;2021/11/22 15:22:17;09:59:33 AM/17/10/2010;Sarah Williams;John Davis;Our fuel consumption is on track with the flight plan.
0000065029;Scandinavian Airlines (SAS);Boeing 737;160;Paris;OSL;2021/11/14 12:03:02;2021/11/14 13:03:02;2021/11/14 12:03:02;2021/11/14 14:03:02;Michael Smith;David Miller;
;Aer Lingus;Airbus A320;180;DUB;LIS;2022/07/08 15:11:07;2022/07/08 18:11:07;2022/07/08 15:11:07;2022/07/08 21:41:07;William Williams;Olivia Johnson;
0000065046;Swiss International Air Lines;Airbus A319;140;Zrh;MXP;2022/12/07 10:03:44;2022/12/07 10:48:44;2022/12/07 12:03:44;2022/12/07 10:33:44;Sarah Williams;John Davis;
0000065050;TAP Air Portugal;Airbus A320;G;LIS;MAD;2022/04/13 15:18:40;2022/04/13 16:28:40;2022/04/13 15:23:40;2022/04/13 18:03:40;Emily Wilson;Jane Smith;
0000065060;Lufthansa;;300;FRA;MAD;2021/09/13 04:59:13;2021/09/13 07:29:13;2021/09/13 05:14:13;2021/09/13 10:14:13;John Johnson;David Brown;
0000065061;Iberia;Airbus A321;220;MAD;LIS;2021/09/12 10:45:53;2021/09/12 12:00:53;2021/09/12 10:45:53;2021/09/12 13:15:53;;Sarah Davis;Cargo loading and unloading is proceeding smoothly.
0000065078;Air France;Airbus A321;220;CDG;Vienna;2023/01/20 00:21:22;2023/01/20 02:06:22;2023/01/20 00:26:22;2023/01/20 03:56:22;Emily Johnson;Sarah Smith;
0000065080;Transavia;;180;AMS;NCE;2021/10/06 14:06:40;2021/10/06 16:26:40;2021/10/06 14:36:40;2021/10/06 20:01:40;Laura Davis;Robert Davis;
0000065086;Transavia;Airbus A320;180;AMS;NCE;2022/10/03 11:47:30;2022/10/03 14:07:30;2022/10/03 12:17:30;2022/10/03 16:57:30;Laura Davis;;
0000065110;KLM Royal Dutch Airlines;Airbus A330;250;AMS;Berlin;2021/09/04 03:14:15;2021/09/04 05:39:15;2021/09/04 03:14:15;2021/09/04 08:09:15;John Moore;David Miller;
0000065113;Air France;Airbus A321;220;CDG;FCO;2022/06/21 11:35:48;2022/06/21 13:20:48;2022/06/21 12:05:48;2022/06/21 16:05:48;Emily Johnson;;
0000065115;Aer Lingus;Airbus A320;180;DUB;LIS;2021/08/19~04:05:57;2021/08/19 07:05:57;2021/08/19 04:05:57;2021/08/19 10:05:57;William Williams;Olivia Johnson;
0000065124;Swiss International Air Lines;Airbus A319;140;ZRH;MXP;2023/08/08 08:52:24;2023/08/08 08:07:24;2023/08/08 08:52:24;2023/08/08 10:52:24;Sarah Williams;John Davis;
0000065132;Scandinavian Airlines (SAS);Boeing 737;160;ARN;HEL;10/09/2019;2023/07/22 02:17:26;2023/07/22 01:27:26;2023/07/22 03:47:26;Jane Smith;Sarah Johnson;
0000065147;British Airways;Boeing 737;150;lHr;AMS;2021/06/08 16:30:30;2021/06/08 17:40:30;2021/06/08 16:45:30;2021/06/08 19:10:30;;Sarah Smith;
0000065164;EasyJet;Airbus A320;180;LHR;CDG;2023/06/03 01:33:51;2023/06/03 02:48:51;2023/06/03 02:18:51;2023|06|03 05:33:51;Robert Miller;Laura Smith;
;TAP Air Portugal;Airbus A320;200;LIS;MAD;2022/09/02 00:02:05;2022/09/02 01:12:05;2022/09/02 00:02:05;2022/09/02 02:22:05;Emily Wilson;Jane Smith;Our company invests in the latest aviation technology.
0000065191;Ryanair;Boeing 737;189;DUB;BCN;2023/05/08 19:33:47;2023/05/08 16:48:47;2023/05/08 17:03:47;2023/05/08 22:33:47;Sarah Brown;David Wilson;
0000065199;Ryanair;Boeing 737;189;DUB;TXL;2021/12/10 01:21:19;2021/12/10 03:21:19;2021/12/10 01:21:19;2021/12/10~05:21:19;Emily Davis;Sarah Williams;
;KLM Royal Dutch Airlines;Airbus A330;250;AMS;VIE;2023/01/22 17:39:30;2023/01/22 20:04:30;2023/01/22 18:09:30;2023/01/22 23:19:30;John Moore;David Miller;
0000065227;Air France;Airbus A321;220;CDG;FCO;2022/11/02 08:28:13;2022/11/02 10:13:13;2022/11/02 08:33:13;2022|11|02 12:08:13;Emily Johnson;Sarah Smith;We have a strong commitment to on-time departures.
0000065230;KLM Royal Dutch Airlines;Airbus A330;250;AMS;VIE;2022/09/09 17:55:56;2022/09/09 20:20:56;2022/09/09 18:15:56;2022/09/09~23:05:56;John Moore;David Miller;
0000065239;;Airbus A320;200;IST;PRG;2023/03/20 12:03:47;2023/03/20 14:33:47;2023/03/20 12:03:47;2023/03/20 17:48:47;Jane Miller;Laura Taylor;
;Ryanair;Boeing 737;189;dub;TXL;2023/06/17 03:55:38;2023/06/17 05:55:38;2023/06/17 03:55:38;2023/06/17 08:40:38;Emily Davis;Sarah Williams;
0000065250;Ukraine International Airlines;Embraer E195;120;KBP;WAW;2021/03/16 12:30:21;2021/03/16 11:00:21;2021/03/16 11:00:21;2021/03/16 14:05:21;Emily Williams;Michael Smith;Cabin pressure and temperature are within normal ranges.
0000065274;Air France;Airbus A321;220;CDG;FCO;05:42:53 PM/21/05/2007;2023/06/01 19:31:56;2023/06/01 17:46:56;2023/06/01 21:16:56;Emily Johnson;Sarah Smith;
0000065281;Lufthansa;Boeing 777;300;FRA;MAD;2022/04/11 03:10:10;2022/04/11 05:40:10;2022/04/11 03:10:10;2022/04/11 08:10:10;;David Brown;
0000065289;;Airbus A321;220;MAD;LIS;2021/02/12 05:33:51;2021/02/12 06:48:51;2021/02/12 05:33:51;2021/02/12 08:08:51;Robert Miller;Sarah Davis;
0000065295;Lufthansa;Boeing 777;300;FRA;MAD;2022/11/07 04:20:29;2022/11/07 06:50:29;2022/11/07 10:05:29;2022/11/07 05:05:29;John Johnson;David Brown;Our company values safety above all else.
0000065299;LOT Polish Airlines;Embraer E190;U;WAW;BUD;2022/09/02 02:41:46;2022/09/02 03:56:46;2022/09/02 02:41:46;2022/09/02 05:11:46;Sarah Smith;Robert Miller;
0000065306;;Boeing 767;280;FCO;ATH;2022/09/02 00:04:16;2022/09/02 02:04:16;2022/09/02 00:09:16;2022/09/02 04:24:16;David Johnson;William Brown;
0000065316;Aeroflot;Airbus A320;250;Budapest;TXL;2022/12/21 04:48:47;2022/12/21 08:03:47;2022/12/21 04:48:47;2022/12/21 12:03:47;Jane Moore;Sarah Williams;
0000065322;;Airbus A319;140;ZRH;MXP;2023/04/15 03:57:04;2023/04/15 04:42:04;2023/04/15 04:02:04;2023/04/15 05:52:04;Sarah Williams;John Davis;
0000065324;KLM Royal Dutch Airlines;Airbus A330;250;AMS;VIE;2023/08/16 00:44:37;2023/08/16 03:09:37;2023/08/16 06:49:37;2023/08/16 01:29:37;John Moore;David Miller;
0000065329;EasyJet;Airbus A320;180;AmSTErDaM;CDG;2022/08/19 13:26:27;2022/08/19 14:41:27;2022/08/19 13:26:27;2022/08/19 16:16:27;Robert Miller;Laura Smith;The flight crew is highly experienced and trained.
0000065334;Lufthansa;Boeing 777;300;FRA;MAD;2023/05/09 14:49:51;2023/05/09 17:19:51;2023/05/09 20:29:51;2023/05/09 15:09:51;John Johnson;David Brown;
0000065354;Aer Lingus;Airbus A320;180;DUB;LIS;2021/09/03 04:49:14;2021/09/03 01:49:14;2021/09/03 01:49:14;2021/09/03 07:49:14;William Williams;Olivia Johnson;
0000065355;Air France;Airbus A321;220;CDG;FCO;2022/05/16 05:26:10;2022/05/16 07:11:10;2022/05/16 05:56:10;2022/05/16 09:31:10;;Sarah Smith;
0000065356;LOT Polish Airlines;Embraer E190;N;WAW;BUD;2022/10/06 16:29:35;2022/10/06 17:44:35;2022/10/06 16:49:35;2022/10/06 19:34:35;Sarah Smith;Robert Miller;
0000065397;TAP Air Portugal;Airbus A320;200;LIS;Dublin;2021/12/12 06:39:41;2021/12/12 07:49:41;2021/12/12 07:24:41;2021/12/12 09:44:41;Emily Wilson;Jane Smith;
0000065402;Ryanair;Boeing 737;189;Rome;TXL;2022/05/10 14:31:35;2022/05/10 16:31:35;2022/05/10 14:31:35;2022/05/10 18:46:35;Emily Davis;Sarah Williams;Our company invests in the latest aviation technology.
0000065422;Air France;Airbus A321;220;CDG;FCO;2021/03/20 00:00:34;2021/03/20 01:45:34;2021/03/20 00:45:34;2021/03/20 04:35:34;Emily Johnson;;
0000065476;Swiss International Air Lines;Airbus A319;140;ZRH;MXP;2022|03|16 04:35:13;2022/03/16 05:20:13;2022/03/16 04:35:13;2022/03/16 06:05:13;Sarah Williams;John Davis;
0000065477;British Airways;Boeing 737;150;LHR;AMS;2022/07/01 13:59:37;2022/07/01 15:09:37;2022/07/01 14:04:37;2022/07/01 16:29:37;Robert Taylor;;
0000065480;Ryanair;Boeing 737;189;DUB;TXL;2022/10/21 05:59:47;2022/10/21 07:59:47;2022/10/21 06:19:47;2022/10/21 10:24:47;Emily Davis;;Clear skies and good visibility throughout the flight.
0000065484;Lufthansa;Boeing 777;300;FRA;Madrid;2023/05/10 00:54:36;2023/05/10 03:24:36;2023/05/10 00:59:36;2023/05/10 06:19:36;John Johnson;David Brown;The weather conditions are ideal for landing.
0000065491;Jet2.com;Airbus A321;220;Prague;PRG;2023/07/01 07:00:37;2023/07/01 09:30:37;2023/07/01 07:45:37;2023/07/01 13:05:37;Robert Davis;Jane Taylor;
0000065495;Scandinavian Airlines (SAS);Boeing 737;160;London;OSL;2021/07/14 14:17:20;2021/07/14 15:17:20;2021/07/14 14:17:20;2021/07/14 16:17:20;Michael Smith;David Miller;
